transaction_id,customer_id,purchase_date,purchase_amount
T18740,C2597,2023-12-14,0.26
T18741,C2597,2023-05-23,98.74
T18742,C2597,2024-05-16,202.61
T18743,C2597,2022-04-06,0.14
T18744,C2597,2023-10-17,233.22
T18745,C2597,2023-07-12,133.94
T18746,C2597,2023-05-03,4.28
T18747,C2598,2022-03-02,39.25
T18748,C2598,2022-10-21,306.16
T18749,C2599,2023-10-08,25.02
T18750,C2599,2023-02-13,400.45
T18751,C2599,2023-09-14,128.87
T18752,C2599,2023-03-31,4.93
T18753,C2599,2023-09-27,31.36
T18754,C2599,2022-06-25,78.3
T18755,C2599,2022-05-18,25.25
T18756,C2599,2024-01-23,46.89
T18757,C2599,2023-03-19,62.79
T18758,C2599,2022-01-27,31.59
T18759,C2600,2024-04-28,102.08
T18760,C2600,2023-03-20,163.61
T18761,C2600,2023-08-20,105.96
T18762,C2600,2024-03-06,105.59
T18763,C2600,2023-02-24,48.2
T18764,C2600,2022-08-25,98.6
T18765,C2601,2022-05-02,5.95
T18766,C2601,2023-01-10,128.21
T18767,C2601,2023-04-25,26.52
T18768,C2601,2023-08-15,24.19
T18769,C2601,2022-06-02,92.07
T18770,C2601,2024-04-24,20.81
T18771,C2601,2022-07-21,74.07
T18772,C2601,2023-02-26,63.17
T18773,C2601,2023-04-10,26.41
T18774,C2602,2022-12-21,85.0
T18775,C2602,2022-05-04,24.06
T18776,C2602,2022-08-21,119.53
T18777,C2602,2023-11-23,29.41
T18778,C2603,2023-07-11,29.57
T18779,C2603,2022-11-19,233.63
T18780,C2603,2023-07-06,91.07
T18781,C2603,2024-03-19,67.69
T18782,C2603,2022-03-22,198.83
T18783,C2604,2023-04-12,59.82
T18784,C2604,2022-11-18,93.17
T18785,C2604,2023-05-10,2.22
T18786,C2604,2024-04-08,50.35
T18787,C2605,2022-02-23,175.38
T18788,C2605,2022-01-04,42.85
T18789,C2605,2024-05-28,125.69
T18790,C2605,2022-11-16,34.24
T18791,C2606,2023-10-24,67.98
T18792,C2606,2022-12-03,90.68
T18793,C2606,2023-03-14,293.97
T18794,C2606,2022-03-17,19.32
T18795,C2606,2022-09-29,222.15
T18796,C2607,2022-08-07,92.98
T18797,C2607,2023-10-10,71.63
T18798,C2607,2022-09-23,115.97
T18799,C2607,2022-02-12,24.27
T18800,C2607,2022-08-15,3.08
T18801,C2607,2024-02-01,180.44
T18802,C2607,2022-11-03,103.09
T18803,C2607,2023-11-14,73.96
T18804,C2608,2024-04-06,50.18
T18805,C2608,2023-01-29,126.71
T18806,C2609,2023-12-17,88.52
T18807,C2609,2022-01-17,121.17
T18808,C2609,2022-03-22,138.17
T18809,C2609,2023-01-14,167.7
T18810,C2609,2022-01-23,96.27
T18811,C2609,2023-09-02,139.7
T18812,C2610,2023-01-17,176.95
T18813,C2610,2022-11-20,98.43
T18814,C2610,2024-01-26,126.88
T18815,C2610,2023-03-28,31.32
T18816,C2610,2023-01-18,72.83
T18817,C2610,2022-04-17,86.09
T18818,C2610,2023-04-08,46.1
T18819,C2610,2022-12-03,126.42
T18820,C2611,2024-03-06,19.28
T18821,C2611,2023-06-04,21.75
T18822,C2611,2023-01-12,6.0
T18823,C2611,2023-08-30,109.96
T18824,C2611,2022-03-06,34.29
T18825,C2611,2023-06-21,5.71
T18826,C2611,2022-04-15,72.2
T18827,C2611,2022-11-17,134.48
T18828,C2611,2022-08-13,128.37
T18829,C2611,2023-04-05,88.06
T18830,C2612,2023-03-06,135.25
T18831,C2612,2023-07-14,161.67
T18832,C2612,2023-06-30,247.87
T18833,C2612,2022-12-21,261.45
T18834,C2612,2023-06-15,30.44
T18835,C2612,2024-04-17,52.46
T18836,C2612,2022-12-18,58.22
T18837,C2612,2023-10-24,44.1
T18838,C2613,2022-03-04,98.48
T18839,C2613,2022-07-07,133.01
T18840,C2613,2022-01-05,162.46
T18841,C2613,2023-03-22,4.89
T18842,C2613,2022-04-08,70.43
T18843,C2613,2023-01-28,86.31
T18844,C2613,2022-10-12,230.89
T18845,C2614,2022-02-24,26.06
T18846,C2614,2022-02-21,69.4
T18847,C2614,2024-02-20,22.4
T18848,C2614,2023-08-14,77.14
T18849,C2614,2024-02-09,530.81
T18850,C2614,2023-07-13,7.84
T18851,C2615,2022-07-22,57.59
T18852,C2615,2023-05-05,11.78
T18853,C2615,2023-10-11,209.49
T18854,C2615,2023-11-16,165.09
T18855,C2615,2022-08-31,21.47
T18856,C2615,2022-11-26,67.21
T18857,C2615,2023-03-05,100.47
T18858,C2615,2023-09-05,359.68
T18859,C2615,2023-09-13,129.49
T18860,C2616,2022-08-20,108.21
T18861,C2616,2023-12-10,75.15
T18862,C2616,2024-03-17,140.39
T18863,C2616,2023-04-11,74.94
T18864,C2616,2023-11-21,113.89
T18865,C2616,2022-04-27,83.09
T18866,C2617,2023-07-25,224.96
T18867,C2617,2023-03-27,9.58
T18868,C2618,2022-10-22,48.52
T18869,C2618,2023-09-30,10.97
T18870,C2619,2022-06-29,331.55
T18871,C2619,2023-09-25,49.17
T18872,C2619,2022-01-23,121.6
T18873,C2619,2022-06-03,69.0
T18874,C2619,2022-09-09,34.43
T18875,C2619,2022-03-11,45.07
T18876,C2619,2023-10-11,79.56
T18877,C2619,2022-03-22,311.16
T18878,C2620,2023-03-12,7.82
T18879,C2620,2022-03-15,9.97
T18880,C2620,2023-06-26,15.92
T18881,C2620,2022-09-23,33.86
T18882,C2621,2022-01-28,37.14
T18883,C2621,2022-04-28,77.82
T18884,C2621,2023-08-10,6.9
T18885,C2621,2024-05-17,156.8
T18886,C2621,2022-11-12,76.98
T18887,C2621,2023-03-20,57.82
T18888,C2621,2024-05-14,19.12
T18889,C2622,2022-07-17,114.5
T18890,C2622,2023-03-21,178.33
T18891,C2622,2023-08-28,46.67
T18892,C2622,2023-10-11,104.29
T18893,C2622,2022-12-05,40.36
T18894,C2622,2022-04-22,70.78
T18895,C2622,2023-02-23,170.07
T18896,C2622,2023-03-14,10.51
T18897,C2623,2022-05-06,299.82
T18898,C2623,2023-02-09,8.14
T18899,C2623,2022-01-28,3.18
T18900,C2623,2022-02-21,7.02
T18901,C2623,2024-05-07,89.5
T18902,C2623,2023-07-28,148.5
T18903,C2623,2023-10-06,24.08
T18904,C2623,2023-09-03,89.77
T18905,C2624,2022-02-16,3.79
T18906,C2624,2022-05-10,135.02
T18907,C2624,2023-09-21,190.01
T18908,C2624,2022-03-10,7.34
T18909,C2624,2022-12-01,100.36
T18910,C2625,2022-01-16,15.24
T18911,C2625,2023-04-01,39.71
T18912,C2625,2022-06-07,296.56
T18913,C2625,2022-08-29,60.57
T18914,C2625,2024-03-26,309.62
T18915,C2625,2023-10-04,54.71
T18916,C2625,2022-12-25,116.33
T18917,C2626,2022-05-25,175.45
T18918,C2627,2024-04-17,59.07
T18919,C2627,2022-12-24,212.21
T18920,C2627,2022-06-07,56.46
T18921,C2627,2023-12-29,217.52
T18922,C2627,2023-07-22,167.75
T18923,C2627,2022-06-04,4.64
T18924,C2627,2024-05-02,109.93
T18925,C2627,2022-05-31,31.28
T18926,C2627,2023-09-12,1.61
T18927,C2627,2024-05-24,82.3
T18928,C2628,2024-05-01,166.25
T18929,C2628,2023-11-28,56.67
T18930,C2628,2023-02-04,110.41
T18931,C2629,2022-08-19,144.05
T18932,C2629,2023-05-06,141.31
T18933,C2629,2023-09-16,55.74
T18934,C2629,2022-11-18,106.23
T18935,C2629,2023-04-19,29.3
T18936,C2629,2024-02-03,41.75
T18937,C2629,2022-02-16,73.99
T18938,C2630,2022-01-31,177.23
T18939,C2630,2022-07-31,96.52
T18940,C2630,2023-01-27,7.13
T18941,C2630,2022-11-01,96.56
T18942,C2630,2023-07-19,198.48
T18943,C2630,2023-05-24,17.09
T18944,C2630,2023-03-07,33.31
T18945,C2630,2023-07-16,114.64
T18946,C2630,2023-02-10,63.42
T18947,C2630,2024-01-09,6.42
T18948,C2631,2023-12-12,84.63
T18949,C2631,2023-02-24,109.24
T18950,C2631,2024-05-08,4.0
T18951,C2631,2022-04-06,4.16
T18952,C2631,2022-03-16,7.39
T18953,C2632,2022-05-13,316.19
T18954,C2632,2022-09-03,96.88
T18955,C2632,2023-12-16,17.78
T18956,C2632,2023-09-23,63.17
T18957,C2632,2022-12-03,55.35
T18958,C2632,2022-08-24,116.55
T18959,C2632,2024-03-04,31.11
T18960,C2633,2023-04-17,158.69
T18961,C2633,2023-04-28,37.82
T18962,C2633,2022-10-19,135.86
T18963,C2633,2023-09-02,47.01
T18964,C2634,2023-01-01,21.63
T18965,C2634,2023-10-04,208.41
T18966,C2634,2022-01-27,14.98
T18967,C2634,2023-08-03,58.57
T18968,C2634,2022-10-06,65.23
T18969,C2634,2024-01-29,204.26
T18970,C2634,2024-05-13,91.8
T18971,C2634,2023-07-27,42.93
T18972,C2634,2022-08-27,153.53
T18973,C2635,2023-08-20,125.38
T18974,C2635,2023-04-08,31.86
T18975,C2635,2024-03-12,17.76
T18976,C2635,2022-02-08,96.94
T18977,C2636,2023-11-30,68.79
T18978,C2636,2023-01-23,145.32
T18979,C2636,2023-09-07,59.52
T18980,C2636,2022-03-15,175.61
T18981,C2636,2024-01-18,120.61
T18982,C2636,2022-01-22,97.21
T18983,C2636,2024-05-12,64.14
T18984,C2637,2023-05-30,161.92
T18985,C2637,2023-11-03,70.54
T18986,C2637,2024-05-26,18.09
T18987,C2637,2022-08-07,174.79
T18988,C2637,2024-02-06,233.91
T18989,C2638,2023-10-13,106.76
T18990,C2638,2022-01-10,21.91
T18991,C2638,2023-09-28,308.21
T18992,C2639,2023-08-15,34.9
T18993,C2639,2023-10-30,40.19
T18994,C2639,2022-12-24,33.03
T18995,C2639,2022-04-08,96.54
T18996,C2639,2023-07-11,7.3
T18997,C2639,2024-03-13,10.97
T18998,C2639,2023-05-02,9.75
T18999,C2639,2022-06-05,186.85
T19000,C2639,2023-08-15,76.8
T19001,C2640,2023-03-12,23.91
T19002,C2640,2024-04-02,77.18
T19003,C2640,2022-09-19,219.89
T19004,C2640,2022-03-03,0.59
T19005,C2640,2023-01-31,200.82
T19006,C2640,2022-01-31,74.08
T19007,C2640,2024-03-12,270.03
T19008,C2641,2023-04-04,263.45
T19009,C2641,2023-05-30,10.17
T19010,C2641,2023-01-26,12.31
T19011,C2641,2023-07-14,99.28
T19012,C2642,2022-09-17,137.65
T19013,C2642,2022-04-29,132.43
T19014,C2642,2023-04-15,107.0
T19015,C2642,2023-05-08,63.28
T19016,C2642,2023-05-15,40.44
T19017,C2642,2024-05-14,38.14
T19018,C2643,2022-01-05,108.29
T19019,C2643,2023-07-06,72.63
T19020,C2643,2022-05-20,36.06
T19021,C2643,2023-06-24,188.48
T19022,C2643,2023-11-18,2.2
T19023,C2644,2022-10-01,78.29
T19024,C2644,2023-01-25,378.63
T19025,C2644,2023-09-26,102.46
T19026,C2644,2022-03-10,74.06
T19027,C2644,2023-11-30,142.73
T19028,C2644,2024-01-28,8.86
T19029,C2645,2023-09-13,84.58
T19030,C2645,2022-07-01,28.92
T19031,C2645,2022-09-05,14.74
T19032,C2646,2024-02-15,9.58
T19033,C2646,2022-10-29,80.82
T19034,C2646,2022-12-18,57.04
T19035,C2646,2022-11-13,63.37
T19036,C2646,2022-03-30,461.38
T19037,C2646,2024-01-13,8.06
T19038,C2646,2022-04-30,89.15
T19039,C2646,2022-07-09,225.1
T19040,C2646,2023-07-14,258.27
T19041,C2647,2022-08-11,86.24
T19042,C2647,2024-03-03,316.56
T19043,C2647,2024-03-24,29.33
T19044,C2647,2024-01-19,43.69
T19045,C2647,2022-12-06,4.59
T19046,C2647,2023-07-28,38.8
T19047,C2647,2022-04-03,27.0
T19048,C2647,2022-05-13,172.18
T19049,C2647,2023-02-23,134.43
T19050,C2648,2022-01-30,102.95
T19051,C2649,2022-10-31,84.07
T19052,C2649,2024-05-10,110.19
T19053,C2649,2024-04-15,29.64
T19054,C2649,2023-06-24,172.43
T19055,C2649,2023-09-25,9.39
T19056,C2649,2023-10-21,327.71
T19057,C2649,2024-02-24,75.89
T19058,C2649,2023-08-22,64.39
T19059,C2649,2022-11-25,26.31
T19060,C2649,2023-07-08,99.77
T19061,C2650,2023-09-24,14.72
T19062,C2651,2023-02-27,139.86
T19063,C2651,2024-01-09,3.96
T19064,C2651,2022-07-31,131.13
T19065,C2651,2023-06-10,43.55
T19066,C2652,2024-03-29,68.12
T19067,C2652,2022-07-29,232.4
T19068,C2652,2022-03-14,127.59
T19069,C2652,2022-11-13,8.72
T19070,C2652,2023-07-29,32.58
T19071,C2652,2022-12-17,32.25
T19072,C2652,2022-11-08,138.96
T19073,C2652,2023-10-31,18.61
T19074,C2652,2022-05-09,18.37
T19075,C2652,2022-12-24,85.3
T19076,C2653,2024-04-22,40.16
T19077,C2653,2023-10-22,165.14
T19078,C2653,2022-07-10,48.81
T19079,C2653,2022-01-30,95.76
T19080,C2653,2023-01-03,444.37
T19081,C2653,2023-08-19,82.84
T19082,C2653,2024-05-22,34.67
T19083,C2654,2023-07-03,177.21
T19084,C2654,2023-09-06,318.34
T19085,C2654,2022-08-20,58.03
T19086,C2654,2024-03-10,189.23
T19087,C2654,2023-02-15,132.03
T19088,C2655,2023-12-26,46.4
T19089,C2656,2024-03-08,70.47
T19090,C2656,2022-10-14,36.62
T19091,C2656,2023-10-21,94.47
T19092,C2656,2023-11-10,45.65
T19093,C2656,2022-12-31,178.11
T19094,C2656,2022-12-01,130.54
T19095,C2657,2022-01-17,79.55
T19096,C2657,2024-05-01,4.04
T19097,C2657,2022-07-29,246.74
T19098,C2657,2023-10-27,16.57
T19099,C2657,2024-05-19,357.25
T19100,C2657,2024-03-29,148.84
T19101,C2657,2022-11-23,55.76
T19102,C2658,2022-07-02,49.55
T19103,C2659,2022-11-29,109.59
T19104,C2659,2022-09-15,55.43
T19105,C2659,2023-03-21,119.94
T19106,C2659,2023-01-12,178.67
T19107,C2659,2024-02-09,21.94
T19108,C2659,2023-08-05,61.9
T19109,C2660,2023-02-03,25.14
T19110,C2660,2022-06-12,36.53
T19111,C2660,2023-07-23,480.2
T19112,C2660,2023-11-20,40.11
T19113,C2660,2023-04-17,7.19
T19114,C2660,2022-08-29,43.46
T19115,C2661,2022-03-10,16.09
T19116,C2661,2024-01-03,51.88
T19117,C2661,2023-08-13,76.15
T19118,C2661,2022-09-15,216.91
T19119,C2661,2022-04-24,83.61
T19120,C2661,2023-01-15,17.78
T19121,C2661,2022-08-25,48.04
T19122,C2662,2023-08-21,74.2
T19123,C2662,2023-05-25,96.29
T19124,C2662,2022-09-14,134.91
T19125,C2663,2022-09-14,138.95
T19126,C2663,2023-11-18,14.68
T19127,C2663,2023-06-03,139.25
T19128,C2663,2023-05-18,48.1
T19129,C2663,2023-06-27,198.09
T19130,C2663,2023-10-28,27.29
T19131,C2663,2022-02-24,3.12
T19132,C2663,2023-08-16,21.64
T19133,C2663,2023-06-26,90.73
T19134,C2663,2022-01-14,82.52
T19135,C2664,2022-12-25,298.62
T19136,C2664,2023-08-14,233.46
T19137,C2664,2022-12-29,87.44
T19138,C2664,2024-02-07,192.18
T19139,C2664,2022-01-17,143.22
T19140,C2664,2024-02-23,108.9
T19141,C2664,2024-01-29,12.57
T19142,C2664,2024-03-14,149.67
T19143,C2664,2023-09-18,74.64
T19144,C2664,2022-12-16,76.69
T19145,C2665,2023-06-26,51.13
T19146,C2665,2023-09-03,93.16
T19147,C2665,2023-12-24,119.94
T19148,C2665,2022-03-30,336.71
T19149,C2665,2024-02-06,59.94
T19150,C2665,2023-02-26,55.62
T19151,C2665,2024-03-17,70.7
T19152,C2665,2022-08-12,152.5
T19153,C2665,2023-01-22,24.6
T19154,C2666,2023-08-31,48.2
T19155,C2666,2023-03-23,142.87
T19156,C2666,2022-03-09,139.28
T19157,C2666,2024-04-22,106.94
T19158,C2666,2024-04-08,19.51
T19159,C2666,2022-04-13,80.15
T19160,C2666,2022-04-26,453.9
T19161,C2666,2023-04-09,88.37
T19162,C2666,2022-11-04,74.06
T19163,C2666,2024-03-20,46.56
T19164,C2667,2022-12-31,125.54
T19165,C2667,2024-02-16,47.75
T19166,C2667,2023-05-19,11.65
T19167,C2667,2022-01-30,157.76
T19168,C2667,2022-05-06,66.7
T19169,C2667,2023-01-01,97.79
T19170,C2667,2023-03-19,68.51
T19171,C2668,2022-08-10,35.43
T19172,C2668,2023-01-29,27.38
T19173,C2668,2023-06-14,214.71
T19174,C2668,2023-11-02,30.79
T19175,C2668,2022-12-18,168.89
T19176,C2668,2022-07-24,45.89
T19177,C2668,2023-12-22,56.65
T19178,C2668,2024-05-07,9.42
T19179,C2669,2023-07-11,6.15
T19180,C2669,2023-02-23,145.93
T19181,C2669,2023-04-04,220.48
T19182,C2669,2022-07-17,87.72
T19183,C2669,2022-01-07,280.62
T19184,C2669,2022-11-28,70.51
T19185,C2669,2022-11-12,83.79
T19186,C2669,2022-12-09,69.04
T19187,C2669,2023-09-12,15.88
T19188,C2669,2024-04-01,51.32
T19189,C2670,2023-12-02,0.36
T19190,C2670,2022-08-23,12.43
T19191,C2670,2023-09-02,70.15
T19192,C2670,2022-11-07,79.83
T19193,C2670,2022-02-25,65.78
T19194,C2670,2022-04-24,67.52
T19195,C2670,2022-04-18,94.23
T19196,C2670,2022-05-24,126.56
T19197,C2670,2022-02-25,22.39
T19198,C2670,2022-01-06,138.36
T19199,C2671,2023-01-20,28.22
T19200,C2671,2024-05-06,1.41
T19201,C2671,2023-09-25,96.21
T19202,C2671,2023-11-09,157.19
T19203,C2671,2024-01-23,116.28
T19204,C2672,2023-05-25,45.59
T19205,C2672,2023-07-18,119.51
T19206,C2672,2022-07-12,67.98
T19207,C2672,2022-01-10,151.89
T19208,C2672,2024-01-10,77.81
T19209,C2673,2024-01-22,61.81
T19210,C2673,2022-01-13,49.95
T19211,C2673,2022-12-23,25.85
T19212,C2673,2022-01-11,101.68
T19213,C2674,2023-04-03,25.61
T19214,C2674,2022-08-10,38.24
T19215,C2674,2022-03-22,158.45
T19216,C2674,2022-03-01,4.59
T19217,C2674,2022-12-15,494.19
T19218,C2674,2022-10-17,131.92
T19219,C2675,2023-04-19,39.24
T19220,C2676,2023-01-23,114.48
T19221,C2676,2023-01-01,102.04
T19222,C2676,2024-02-08,44.5
T19223,C2676,2023-04-09,9.6
T19224,C2676,2022-06-27,27.73
T19225,C2676,2023-01-10,140.7
T19226,C2676,2023-03-30,90.39
T19227,C2676,2022-07-13,43.11
T19228,C2676,2023-04-10,24.61
T19229,C2676,2022-12-30,64.62
T19230,C2677,2023-04-05,140.09
T19231,C2678,2022-03-26,68.37
T19232,C2678,2022-08-31,52.43
T19233,C2679,2022-06-26,47.74
T19234,C2679,2022-03-24,11.72
T19235,C2679,2023-06-16,393.47
T19236,C2679,2023-09-30,139.99
T19237,C2679,2023-05-22,116.21
T19238,C2679,2022-02-20,149.04
T19239,C2680,2023-12-02,15.58
T19240,C2680,2023-08-24,11.7
T19241,C2680,2023-06-22,95.28
T19242,C2680,2024-02-15,42.94
T19243,C2680,2023-07-08,49.07
T19244,C2680,2022-04-29,7.97
T19245,C2680,2022-05-27,75.59
T19246,C2680,2023-03-15,420.82
T19247,C2680,2022-06-09,98.96
T19248,C2681,2023-02-06,19.69
T19249,C2681,2022-01-18,205.22
T19250,C2681,2022-11-24,46.39
T19251,C2681,2023-03-15,70.23
T19252,C2682,2023-06-05,122.81
T19253,C2682,2022-04-08,141.48
T19254,C2683,2024-03-20,32.69
T19255,C2683,2022-03-31,3.38
T19256,C2683,2022-04-17,29.35
T19257,C2683,2023-03-30,52.12
T19258,C2683,2023-06-28,57.78
T19259,C2683,2022-10-07,66.67
T19260,C2683,2023-12-22,118.33
T19261,C2684,2023-10-14,15.88
T19262,C2684,2022-03-23,151.79
T19263,C2685,2023-04-15,54.36
T19264,C2685,2022-01-24,404.5
T19265,C2685,2023-12-02,75.27
T19266,C2685,2023-11-11,158.98
T19267,C2686,2022-03-15,276.0
T19268,C2686,2022-06-02,49.63
T19269,C2686,2023-03-21,35.37
T19270,C2686,2023-04-03,15.75
T19271,C2686,2023-01-12,44.56
T19272,C2686,2022-03-14,6.98
T19273,C2686,2023-12-25,124.31
T19274,C2686,2024-02-14,54.79
T19275,C2687,2024-01-21,423.49
T19276,C2687,2022-05-23,22.99
T19277,C2687,2024-04-03,39.4
T19278,C2687,2023-11-17,216.79
T19279,C2687,2023-12-16,41.94
T19280,C2687,2022-11-24,22.63
T19281,C2688,2023-03-13,89.2
T19282,C2688,2022-12-15,15.71
T19283,C2689,2023-03-25,207.01
T19284,C2689,2022-08-02,16.1
T19285,C2689,2022-10-16,559.18
T19286,C2690,2023-01-23,55.97
T19287,C2690,2023-06-29,190.05
T19288,C2691,2024-03-30,8.96
T19289,C2691,2022-05-16,254.96
T19290,C2691,2023-05-25,0.96
T19291,C2691,2022-01-15,72.36
T19292,C2691,2022-09-12,88.43
T19293,C2691,2023-06-19,65.29
T19294,C2691,2023-11-01,171.36
T19295,C2691,2022-01-17,32.02
T19296,C2692,2024-05-27,20.18
T19297,C2692,2023-02-27,114.49
T19298,C2692,2023-11-27,75.07
T19299,C2692,2022-01-12,18.97
T19300,C2692,2024-03-19,10.78
T19301,C2692,2022-08-04,51.22
T19302,C2692,2022-09-29,30.42
T19303,C2692,2024-01-26,110.79
T19304,C2692,2023-11-21,52.25
T19305,C2692,2024-01-17,77.89
T19306,C2693,2022-12-11,65.09
T19307,C2694,2022-03-23,52.76
T19308,C2694,2022-10-17,118.77
T19309,C2694,2024-04-07,80.93
T19310,C2694,2024-04-28,131.49
T19311,C2694,2022-04-01,215.35
T19312,C2694,2023-03-10,155.77
T19313,C2694,2023-11-12,50.13
T19314,C2694,2024-04-28,236.73
T19315,C2694,2023-05-11,52.23
T19316,C2694,2024-01-14,14.89
T19317,C2695,2022-10-02,296.35
T19318,C2696,2022-07-27,92.08
T19319,C2696,2022-08-28,82.57
T19320,C2696,2022-06-09,60.83
T19321,C2696,2024-03-04,96.87
T19322,C2696,2022-05-13,68.14
T19323,C2696,2023-09-01,40.85
T19324,C2696,2023-08-06,112.73
T19325,C2696,2022-12-17,49.99
T19326,C2696,2023-10-01,59.91
T19327,C2697,2022-09-24,43.89
T19328,C2697,2022-07-13,176.8
T19329,C2697,2022-06-28,75.04
T19330,C2697,2023-07-23,196.3
T19331,C2697,2023-06-10,9.26
T19332,C2698,2023-03-12,92.14
T19333,C2698,2023-11-18,4.15
T19334,C2698,2023-05-30,153.23
T19335,C2698,2023-09-04,261.98
T19336,C2699,2023-01-28,87.06
T19337,C2699,2023-09-20,13.32
T19338,C2699,2022-07-21,154.93
T19339,C2699,2023-04-07,10.27
T19340,C2700,2022-06-01,347.19
T19341,C2700,2022-03-20,69.55
T19342,C2701,2022-08-01,131.97
T19343,C2701,2023-01-24,30.83
T19344,C2701,2022-02-21,17.83
T19345,C2702,2023-02-15,294.13
T19346,C2702,2022-04-22,31.64
T19347,C2702,2024-01-15,195.32
T19348,C2702,2023-08-08,90.37
T19349,C2702,2023-06-29,123.06
T19350,C2702,2023-02-14,45.09
T19351,C2702,2023-10-24,168.18
T19352,C2703,2022-01-25,122.38
T19353,C2703,2023-07-27,70.73
T19354,C2703,2023-07-24,28.12
T19355,C2703,2023-07-23,60.7
T19356,C2703,2024-04-10,54.76
T19357,C2703,2022-06-12,4.64
T19358,C2703,2024-05-21,132.62
T19359,C2703,2024-05-06,46.03
T19360,C2703,2023-08-16,93.8
T19361,C2703,2023-09-06,82.99
T19362,C2704,2024-02-27,11.53
T19363,C2704,2023-01-19,28.72
T19364,C2704,2023-12-15,262.26
T19365,C2704,2024-02-13,66.2
T19366,C2704,2023-09-16,120.6
T19367,C2704,2022-04-04,123.75
T19368,C2704,2022-02-27,207.15
T19369,C2704,2023-04-22,68.69
T19370,C2704,2022-06-14,71.39
T19371,C2704,2023-10-18,61.21
T19372,C2705,2022-05-18,67.04
T19373,C2705,2023-12-23,22.95
T19374,C2706,2023-04-20,16.13
T19375,C2706,2023-04-07,11.07
T19376,C2706,2022-06-11,15.51
T19377,C2706,2024-05-14,8.17
T19378,C2706,2023-09-28,1.19
T19379,C2707,2023-02-15,36.01
T19380,C2707,2023-09-16,128.31
T19381,C2707,2022-08-18,180.26
T19382,C2707,2023-11-04,85.04
T19383,C2707,2022-10-08,6.34
T19384,C2707,2023-11-09,51.18
T19385,C2707,2023-12-03,245.61
T19386,C2708,2022-12-21,59.44
T19387,C2708,2024-03-01,194.39
T19388,C2708,2024-04-29,105.03
T19389,C2709,2022-07-31,210.54
T19390,C2709,2022-07-22,72.25
T19391,C2709,2022-06-02,78.29
T19392,C2709,2024-01-23,124.62
T19393,C2709,2022-11-17,209.6
T19394,C2710,2023-06-26,204.49
T19395,C2710,2023-04-27,98.48
T19396,C2710,2022-01-29,323.76
T19397,C2710,2022-03-16,29.15
T19398,C2710,2023-05-13,12.66
T19399,C2711,2024-01-21,347.75
T19400,C2711,2023-12-05,120.05
T19401,C2712,2022-09-10,20.17
T19402,C2713,2022-12-02,33.95
T19403,C2713,2022-01-29,210.47
T19404,C2713,2023-12-25,83.89
T19405,C2713,2022-08-19,305.87
T19406,C2713,2022-06-26,102.65
T19407,C2713,2022-08-20,153.64
T19408,C2713,2024-01-31,17.17
T19409,C2713,2022-05-15,285.85
T19410,C2713,2024-05-08,358.87
T19411,C2713,2022-04-14,87.32
T19412,C2714,2023-05-28,21.54
T19413,C2714,2022-07-26,456.11
T19414,C2714,2024-02-22,200.22
T19415,C2714,2023-02-18,63.55
T19416,C2714,2022-04-26,43.28
T19417,C2715,2023-10-07,39.55
T19418,C2715,2022-01-11,30.26
T19419,C2715,2022-11-18,230.66
T19420,C2716,2022-03-01,20.66
T19421,C2716,2023-11-10,14.15
T19422,C2716,2022-07-08,267.13
T19423,C2716,2022-04-02,191.09
T19424,C2716,2022-10-16,77.96
T19425,C2716,2023-07-11,17.28
T19426,C2716,2022-02-22,91.37
T19427,C2716,2023-08-02,140.89
T19428,C2716,2022-12-27,107.32
T19429,C2717,2022-05-04,113.77
T19430,C2717,2023-01-27,84.25
T19431,C2717,2022-07-31,36.18
T19432,C2717,2022-05-14,155.1
T19433,C2717,2023-11-21,110.42
T19434,C2717,2023-05-06,43.79
T19435,C2717,2023-03-14,432.57
T19436,C2718,2023-05-03,31.49
T19437,C2719,2023-04-07,53.71
T19438,C2719,2022-06-30,40.09
T19439,C2719,2022-09-22,46.39
T19440,C2719,2024-03-23,12.76
T19441,C2719,2024-04-27,144.11
T19442,C2720,2022-09-25,184.17
T19443,C2720,2023-06-12,18.71
T19444,C2720,2022-01-19,67.81
T19445,C2721,2023-09-07,51.25
T19446,C2721,2024-03-05,29.91
T19447,C2721,2022-02-06,176.46
T19448,C2721,2022-10-18,95.43
T19449,C2722,2023-02-05,126.35
T19450,C2722,2024-05-12,29.72
T19451,C2722,2024-03-28,41.45
T19452,C2722,2022-01-25,8.12
T19453,C2723,2024-03-27,56.05
T19454,C2724,2023-08-18,26.92
T19455,C2724,2022-07-01,129.15
T19456,C2724,2024-01-14,99.84
T19457,C2724,2023-02-08,25.17
T19458,C2724,2023-10-18,228.51
T19459,C2724,2022-09-20,22.02
T19460,C2724,2022-10-19,128.69
T19461,C2724,2024-04-01,19.25
T19462,C2724,2022-11-19,59.46
T19463,C2724,2023-11-24,249.55
T19464,C2725,2022-06-24,19.33
T19465,C2725,2022-01-02,30.92
T19466,C2725,2023-07-12,67.59
T19467,C2725,2023-12-22,61.36
T19468,C2725,2023-08-13,122.76
T19469,C2725,2022-10-16,111.29
T19470,C2725,2023-05-17,211.4
T19471,C2725,2022-02-18,6.66
T19472,C2725,2024-02-12,52.47
T19473,C2725,2024-05-28,13.13
T19474,C2726,2023-07-26,105.37
